game_id|game_name|game_info|game_size
dreamwld.zip|Dream World|1.9M/Miscellaneous/SemiCom/2000|2007956
dremshpr.zip|Dream Shopper|22.6K/Pac-man/Sanritsu/1982|23110
drgnbowl.zip|Dragon Bowl (set 1, encrypted program)|1.2M/Miscellaneous/Nics/1992|1206607
drgnbstr.zip|Dragon Buster|58.9K/Miscellaneous/Namco/1984 Missing sounds|60346
drgnmst.zip|Dragon Master (set 1)|5.6M/Misc/Unico/1994|5908644
drgnunit.zip|Dragon Unit / Castle of Dragon|1.7M/Seta/Athena / Seta/1989|1821007
drgw2.zip|Dragon World II (ver. 110X, Export)|4.8M/PolyGameMaster/IGS/1997|5044090
drgw3.zip|Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 106)|6.1M/PolyGameMaster/IGS/1998|6363195
dribling.zip|Dribbling (set 1)|35.2K/Miscellaneous/Model Racing/1983 No sound|36023
drifto94.zip|Drift Out '94 - The Hard Order (Japan)|20.4M/SSV/Visco/1994|21399827
driftout.zip|Drift Out (Europe)|2.0M/Taito F2/Visco/1991|2131874
drivedge.zip|Driver's Edge (v1.6)|6.6M/Miscellaneous/Strata / Incredible Technologies/1994|6963451
drivfrcp.zip|Driving Force (Pac-Man conversion)|94.0K/Pac-man/Shinkai Inc. (Magic Electronics Inc. license)/1984|96303
drmicro.zip|Dr. Micro|53.5K/Miscellaneous/Sanritsu/1983|54750
drtomy.zip|Dr. Tomy|632.4K/Miscellaneous/Playmark/1993|647547
drtoppel.zip|Dr. Toppel's Adventure (World)|415.5K/Miscellaneous/Kaneko / Taito Corporation Japan/1987|425428
dsaber.zip|Dragon Saber (World, DO2)|2.1M/System 2/Namco/1990|2181904
dsmbl.zip|Deathsmiles MegaBlack Label (2008/10/06 MEGABLACK LABEL VER)|78.9M/CA017B/Cave (AMI license)/2008|82681482
dsoccr94.zip|Dream Soccer '94 (World, M107 hardware)|5.9M/Irem M107/Irem (Data East Corporation license)/1994|6207895
dspirit.zip|Dragon Spirit (new version (DS3))|1.2M/System 1/Namco/1987|1218591
dstlk.zip|Darkstalkers: The Night Warriors (Europe 940705)|23.9M/CPS2/Capcom/1994|25008958
dtfamily.zip|Diet Family|4.0M/Miscellaneous/SemiCom/2001|4237482
dunkshot.zip|Dunk Shot (Rev C, FD1089A 317-0022)|471.5K/System 16B/Sega/1987|482865
dw2001.zip|Chuugokuryuu 2001 [Dragon World 2001] (V100 02/21/01 16:05:16, Japan)|3.6M/PolyGameMaster/IGS/2001 Bad sound?|3813346
dwex.zip|Dragon World 3 EX / Zhongguo Long 3 EX / Dungfong Zi Zyu 3 EX / Chuugokuryuu 3 EX (ver. 100)|3.7M/PolyGameMaster/IGS/2000|3928963
dwpc.zip|Zhongguo Long Pretty Chance [Dragon World Pretty Chance] (V110 03/19/02 11:13:16, China)|6.0M/PolyGameMaster/IGS/2001 Bad sound?|6256682
dyger.zip|Dyger (Korea set 1)|260.0K/Miscellaneous/Philko/1989|266245
dynablst.zip|Dynablaster / Bomber Man|762.0K/Irem M90/Irem (licensed from Hudson Soft)/1991|780324
dynabomb.zip|Dynamite Bomber (Korea, Rev 1.5)|5.4M/Miscellaneous/Limenko/2000|5708807
dynagear.zip|Dyna Gear|6.0M/SSV/Sammy/1993|6263138
dynamski.zip|Dynamic Ski|35.2K/Miscellaneous/Taiyo System (Nichibutsu license)/1984|36061
dynduke.zip|Dynamite Duke (Europe, 03SEP89)|2.0M/Miscellaneous/Seibu Kaihatsu/1989|2135664
dynwar.zip|Dynasty Wars (USA, B-Board 89624B-?)|4.5M/CPS1/Capcom/1989|4751463
eaglshot.zip|Eagle Shot Golf (US)|6.5M/SSV/Sammy/1994|6803135
earthjkr.zip|U.N. Defense Force: Earth Joker (US / Japan, set 1)|1,013.2K/Taito Misc/Visco/1993|1037562
ecofghtr.zip|Eco Fighters (World 931203)|14.4M/CPS2/Capcom/1993|15090363
edf.zip|E.D.F. : Earth Defense Force (set 1)|3.6M/Mega System 1/Jaleco/1991|3751069
edrandy.zip|The Cliffhanger - Edward Randy (World ver 3)|3.9M/DECO IC16/Data East Corporation/1990|4132958
eeekk.zip|Eeekk!|36.3K/EPOS Tristar/Epos Corporation/1983|37202
efdt.zip|El Fin Del Tiempo|33.6K/Miscellaneous/Niemer/1981|34372
egghunt.zip|Egg Hunt|950.9K/Miscellaneous/Invi Image/1995|973751
eggor.zip|Eggor|15.4K/Pac-man/Telko/1983|15733
eightfrc.zip|Eight Forces|2.8M/Seta/Tecmo/1994|2973386
eightman.zip|Eight Man (NGM-025 ~ NGH-025)|2.8M/Neo Geo MVS/SNK / Pallas/1991|2935487
ejanhs.zip|E Jong High School (Japan)|7.3M/SPI/Seibu Kaihatsu/1996|7604443
ejsakura.zip|E-Jan Sakurasou (Japan, SYS386F V2.0)|14.5M/SYS386F/Seibu Kaihatsu/1999|15219765
elecyoyo.zip|The Electric Yo-Yo (rev 1)|34.8K/Miscellaneous/Taito America Corporation/1982|35592
elevator.zip|Elevator Action (BA3, 4 PCB version, 1.1)|80.4K/Taito SJ System/Taito Corporation/1983|82367
elim2.zip|Eliminator (2 Players, set 1)|104.4K/G80 Vector/Gremlin/1981|106866
elvactr.zip|Elevator Action Returns (Ver 2.2O 1995/02/20)|8.0M/Taito F3 System/Taito Corporation Japan/1994|8434714
emeralda.zip|Emeraldia (World)|1.9M/NA-1 / NA-2/Namco/1993 Slight GFX Issues|2001265
empcity.zip|Empire City: 1931 (bootleg?)|492.5K/Miscellaneous/Seibu Kaihatsu/1986|504273
enduror.zip|Enduro Racer (Rev A, YM2151, FD1089B 317-0013A)|1.5M/Hang-On/Sega/1986|1615683
enforce.zip|Enforce (World)|2.3M/Taito Z/Taito Corporation Japan/1988|2419676
enmadaio.zip|Enma Daio (Japan)|19.9M/Toaplan GP9001 based/Toaplan / Taito/1993 Game unplayable.|20841586
eprom.zip|Escape from the Planet of the Robot Monsters (set 1)|996.7K/Miscellaneous/Atari Games/1989|1020574
esb.zip|The Empire Strikes Back|76.8K/Miscellaneous/Atari Games/1985|78595
esckids.zip|Escape Kids (Asia, 4 Players)|1.1M/GX975/Konami/1991|1106375
espgal.zip|Espgaluda (2003/10/15 Master Ver)|19.9M/PolyGameMaster based/Cave (AMI license)/2003|20822913
espgal2.zip|Espgaluda II (2005/11/14.MASTER VER.)|45.1M/CA013/Cave (AMI license)/2005|47321882
espial.zip|Espial (Europe)|53.3K/Miscellaneous/Orca / Thunderbolt/1983|54594
esprade.zip|ESP Ra.De. - A.D.2018 Tokyo (World, 1998 4/22 International Ver.)|14.3M/Cave/Cave (Atlus license)/1998|14951952
eswat.zip|E-Swat - Cyber Police (set 4, World) (FD1094 317-0130)|4.2M/System 16B/Sega/1989|4372453
eto.zip|Kokontouzai Eto Monogatari (Japan)|603.9K/Taito Misc/Visco/1994|618429
euroch92.zip|Euro Champ '92 (World)|1.9M/Taito F2/Taito Corporation Japan/1992|2016458
evilston.zip|Evil Stone|591.0K/Taito L System/Spacy Industrial, Ltd./1990|605174
excelsr.zip|Excelsior (set 1)|5.5M/Misc/Playmark/1996|5760703
exctleag.zip|Excite League (FD1094 317-0079)|622.3K/System 16B/Sega/1988|637222
exedexes.zip|Exed Exes|107.0K/Miscellaneous/Capcom/1985|109600
exerion.zip|Exerion|87.8K/Miscellaneous/Jaleco/1983|89918
explbrkr.zip|Explosive Breaker (World)|2.3M/Kaneko16/Kaneko/1992|2457212
exprraid.zip|Express Raider (World, Rev 4)|344.8K/Miscellaneous/Data East Corporation/1986|353097
extdwnhl.zip|Extreme Downhill (v1.5)|3.7M/Seta/Sammy Industries Japan/1995|3869597
exterm.zip|Exterminator|919.7K/Miscellaneous/Premier Technology/1989|941767
extrmatn.zip|Extermination (World)|531.3K/Miscellaneous/Taito Corporation Japan/1987|544081
exvania.zip|Exvania (World)|1.4M/NA-1 / NA-2/Namco/1992|1484592
exzisus.zip|Exzisus (Japan, dedicated)|460.3K/Miscellaneous/Taito Corporation/1987|471333
eyes.zip|Eyes (US set 1)|65.4K/Pac-man/Techstar (Rock-Ola license)/1982|66954
f1dream.zip|F-1 Dream|480.2K/Miscellaneous/Capcom (Romstar license)/1988|491699
f1en.zip|F1 Exhaust Note (World, Rev A)|3.1M/System 32/Sega/1991|3229523
f1gp.zip|F-1 Grand Prix (set 1)|6.8M/Miscellaneous/Video System Co./1991|7110161
f1gp2.zip|F-1 Grand Prix Part II|4.0M/Miscellaneous/Video System Co./1992|4216909
f1gpstar.zip|Grand Prix Star (ver 4.0)|3.5M/Miscellaneous/Jaleco/1992|3641670
f1gpstr2.zip|F-1 Grand Prix Star II|3.9M/Miscellaneous/Jaleco/1993|4131456
f1lap.zip|F1 Super Lap (World)|7.1M/System 32/Sega/1993|7404928
faceoff.zip|Face Off (Japan 2 Players)|394.9K/System 1/Namco/1988|404395
fantasia.zip|Fantasia (940429 PCB, set 1)|5.2M/EXPRO-02/Comad & New Japan System/1994|5452637
fantastc.zip|Fantastic (Galaga conversion on Galaxian hardware)|21.9K/Galaxian/Taito do Brasil/198?|22452
fantasyu.zip|Fantasy (US)|90.3K/Miscellaneous/SNK (Rock-Ola license)/1981|92420
fantland.zip|Fantasy Land (set 1)|1.4M/Miscellaneous/Electronic Devices Italy/19??|1496013
fantsia2.zip|Fantasia II (Explicit)|6.8M/EXPRO-02/Comad/1997|7161243
fantzn2.zip|Fantasy Zone II - The Tears of Opa-Opa (MC-8123, 317-0057)|187.1K/System E/Sega/1988|191570
fantzn2x.zip|Fantasy Zone II - The Tears of Opa-Opa (System 16C version)|1.3M/System 16C/Sega / M2/2008|1391879
fantzone.zip|Fantasy Zone (Rev A, unprotected)|923.5K/System 16A/Sega/1986|945684
fastlane.zip|Fast Lane|619.0K/GX752/Konami/1987|633828
fatfursp.zip|Fatal Fury Special / Garou Densetsu Special (NGM-058 ~ NGH-058, set 1)|11.0M/Neo Geo MVS/SNK/1993|11512656
fatfury1.zip|Fatal Fury - King of Fighters / Garou Densetsu - Shukumei no Tatakai (NGM-033 ~ NGH-033)|3.9M/Neo Geo MVS/SNK/1991|4054288
fatfury2.zip|Fatal Fury 2 / Garou Densetsu 2 - Arata-naru Tatakai (NGM-047 ~ NGH-047)|7.6M/Neo Geo MVS/SNK/1992|7980986
fatfury3.zip|Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - Haruka-naru Tatakai (NGM-069 ~ NGH-069)|18.7M/Neo Geo MVS/SNK/1995|19557282
fball.zip|Fire Ball (FM Work)|919.5K/Miscellaneous/FM Work/1992 Black Bar on the left side is normal.|941529
fbfrenzy.zip|Football Frenzy (NGM-034 ~ NGH-034)|3.0M/Neo Geo MVS/SNK/1992|3093325
fcombat.zip|Field Combat|54.8K/Miscellaneous/Jaleco/1985|56111
feversos.zip|Fever SOS (World, 98/09/25 VER)|7.0M/Cave/Cave (Nihon System license)/1998|7330276
ffight.zip|Final Fight (World, set 1)|10.6M/CPS1/Capcom/1989|11103879
fghtatck.zip|Fighter & Attacker (US)|1.9M/NA-1 / NA-2/Namco/1992|1985445
fghtbskt.zip|Fighting Basketball|66.3K/Irem M63/Paradise Co. Ltd./1984|67905
fghthist.zip|Fighter's History (World ver 43-09, DE-0395-1 PCB)|9.2M/DECO 32/Data East Corporation/1993|9616375
fhawk.zip|Fighting Hawk (World)|518.7K/Taito L System/Taito Corporation Japan/1988|531193
fightfev.zip|Fight Fever / Wang Jung Wang (set 1)|6.0M/Neo Geo MVS/Viccom/1994|6249340
fightrol.zip|Fighting Roller|105.0K/Miscellaneous/Kaneko (Taito license)/1983|107521
finalap2.zip|Final Lap 2|1.9M/System 2/Namco/1990 Imperfect graphics|2043132
finalap3.zip|Final Lap 3 (World, Rev C)|2.6M/System 2/Namco/1992 Imperfect graphics|2684273
finalb.zip|Final Blow (World)|1.6M/Taito F2/Taito Corporation Japan/1988|1632442
finalgdr.zip|Final Godori (Korea, version 2.20.5915)|1.9M/Miscellaneous/SemiCom/2001|1961228
finalizr.zip|Finalizer - Super Transformation (set 1)|143.7K/GX523/Konami/1985|147138
finallap.zip|Final Lap (Rev E)|1.3M/System 2/Namco/1987 Imperfect graphics|1322535
finalttr.zip|Final Tetris|254.1K/Kaneko Pandora based/Jeil Computer System/1993|260189
finehour.zip|Finest Hour (Japan)|2.2M/System 2/Namco/1989|2295314
firebatl.zip|Fire Battle|43.0K/Miscellaneous/Woodplace Inc. (Taito license)/1984|44018
firebeas.zip|Firebeast (prototype)|25.2K/Miscellaneous/Atari/1983|25805
fireshrk.zip|Fire Shark|871.9K/Toaplan BCU-2 / FCU-2 based/Toaplan/1990|892838
firetrap.zip|Fire Trap (US, rev A)|367.2K/Miscellaneous/Woodplace Inc. (Data East USA license)/1986|376041
fitegolf.zip|Lee Trevino's Fighting Golf (World?)|208.2K/Miscellaneous/SNK/1988|213156
fixeight.zip|FixEight (Europe)|2.8M/Toaplan GP9001 based/Toaplan/1992|2960910
flagrall.zip|'96 Flag Rally|1.8M/Miscellaneous/Promat?/1996|1887701
flashgal.zip|Flashgal (set 1)|109.6K/Miscellaneous/Kyugo / Sega/1985|112233
flicky.zip|Flicky (128k Version, 315-5051)|177.7K/System 1/Sega/1984|182003
flipjack.zip|Flipper Jack|30.1K/Miscellaneous/Jackson Co., Ltd./1983?|30840
flipshot.zip|Battle Flip Shot|2.2M/Neo Geo MVS/Visco/1998|2311879
flower.zip|Flower (US)|94.1K/Miscellaneous/Clarue (Komax license)/1986|96380
flstory.zip|The FairyLand Story|95.0K/Miscellaneous/Taito/1985|97285
flyboy.zip|Fly-Boy|83.6K/Miscellaneous/Kaneko/1982|85618
flytiger.zip|Flying Tiger (set 1)|1.2M/Miscellaneous/Dooyong/1992|1214330
fncywld.zip|Fancy World - Earth of Crisis|889.5K/Miscellaneous/Unico/1996|910849
fnkyfish.zip|Funky Fish|20.8K/Miscellaneous/Sun Electronics/1981|21260
foodf.zip|Food Fight (rev 3)|145.4K/Miscellaneous/General Computer Corporation (Atari license)/1982|148862
footchmp.zip|Football Champ / Euro Football Champ (World)|4.1M/Taito F2/Taito Corporation Japan/1990|4290028
forgottn.zip|Forgotten Worlds (World, newer)|4.0M/CPS1/Capcom/1988|4145672
formatz.zip|Formation Z|72.3K/Miscellaneous/Jaleco/1984|74073
fort2b.zip|Fortress 2 Blue Arcade (World) (ver 1.01 / pcb ver 3.05)|14.2M/Miscellaneous/Eolith/2001|14863754
fourtrax.zip|Four Trax (World)|2.1M/System 2/Namco/1989 Imperfect graphics|2181648
fpoint.zip|Flash Point (set 2, Japan) (FD1094 317-0127A)|514.8K/System 16B/Sega/1989|527144
freekick.zip|Free Kick (NS6201-A 1987.10)|230.4K/Miscellaneous/Nihon System (Merit license)/1987|235891
freeze.zip|Freeze|27.4K/Jack the Giantkiller/Cinematronics/1984|28082
frenzy.zip|Frenzy (revision RA1)|16.5K/Miscellaneous/Stern Electronics/1982|16896
friskyt.zip|Frisky Tom (set 1)|71.4K/Miscellaneous/Nichibutsu/1981|73099
frogger.zip|Frogger|135.4K/Galaxian/Konami/1981|138679
frogs.zip|Frogs|6.9K/Vic Dual/Gremlin/1978 No sound|7039
froman2b.zip|Idol Mahjong Final Romance 2 (Neo-Geo, bootleg of CD version)|3.2M/Neo Geo MVS/bootleg/1995|3340830
frontlin.zip|Front Line (AA1, 4 PCB version)|74.2K/Taito SJ System/Taito Corporation/1982|75951
fround.zip|The Final Round (version M)|1.1M/GX870/Konami/1988|1120743
fshark.zip|Flying Shark (World)|550.7K/Miscellaneous/Toaplan / Taito Corporation/1987|563961
fsoccer.zip|Fighting Soccer (version 4)|425.9K/Miscellaneous/SNK/1988|436113
fspiderb.zip|Frog & Spiders (bootleg?)|22.8K/Miscellaneous/Taito Corporation/1981|23348
fstarfrc.zip|Final Star Force (US)|1.1M/Miscellaneous/Tecmo/1992|1162377
funcube2.zip|Funcube 2 (v1.1)|3.8M/Newer Seta/Namco/2001 Unemulated Sub CPU|4012899
funcube4.zip|Funcube 4 (v1.0)|4.5M/Newer Seta/Namco/2001 Unemulated Sub CPU|4671079
funkybee.zip|Funky Bee|25.4K/Miscellaneous/Orca/1982|25962
funkyjet.zip|Funky Jet (World, rev 1)|2.9M/DECO IC16/Mitchell/1992|3006575
funybubl.zip|Funny Bubble|3.4M/misc/In Chang Electronic Co/1999|3527226
futari15.zip|Mushihime-Sama Futari Ver 1.5 (2006/12/8.MASTER VER. 1.54.)|93.5M/CA015/Cave (AMI license)/2006|98052208
futaribl.zip|Mushihime-Sama Futari Black Label - Another Ver (2009/11/27 INTERNATIONAL BL)|50.3M/CA015B/Cave (AMI license)/2007|52724504
futspy.zip|Future Spy (315-5061)|47.3K/Zaxxon/Sega/1984|48411
ga2.zip|Golden Axe: The Revenge of Death Adder (World, Rev B)|8.8M/System 32/Sega/1992|9209462
gaia.zip|Gaia Crusaders|18.3M/Cave/Noise Factory/1999|19234588
gaialast.zip|Gaia - The Last Choice of Earth|3.8M/Miscellaneous/SemiCom / XESS/1999|3982955
gaiapols.zip|Gaiapolis (ver EAF)|7.8M/GX123/Konami/1993|8213033
galaga.zip|Galaga (Namco rev. B)|95.4K/Miscellaneous/Namco/1981|97662
galaga88.zip|Galaga '88|719.9K/System 1/Namco/1987|737144
galastrm.zip|Galactic Storm (Japan)|5.8M/Miscellaneous/Taito Corporation/1992|6128099
galaxian.zip|Galaxian (Namco set 1)|193.6K/Galaxian/Namco/1979|198215
galaxyfg.zip|Galaxy Fight - Universal Warriors|10.2M/Neo Geo MVS/Sunsoft/1995|10673490
galaxygn.zip|Galaxy Gunners|494.1K/Miscellaneous/Electronic Devices Italy/1989 Imperfect sound|505958
galivan.zip|Cosmo Police Galivan (12/26/1985)|211.4K/Miscellaneous/Nichibutsu/1985|216450
galmedes.zip|Galmedes (Japan)|583.3K/Taito Misc/Visco/1992|597320
galpani3.zip|Gals Panic 3 (Euro)|14.3M/Miscellaneous/Kaneko/1995|15006803
galpani4.zip|Gals Panic 4 (Europe)|6.8M/Super Kaneko Nova System/Kaneko/1996|7137677
galpanic.zip|Gals Panic (unprotected, ver. 2.0)|2.5M/Miscellaneous/Kaneko/1990|2636224
galpanis.zip|Gals Panic S - Extra Edition (Europe, revision 1)|15.6M/Super Kaneko Nova System/Kaneko/1997|16337293
galpans2.zip|Gals Panic S2 (Europe, version 3)|17.9M/Super Kaneko Nova System/Kaneko/1999|18821248
galpans3.zip|Gals Panic S3 (Japan)|9.2M/Super Kaneko Nova System/Kaneko/2002|9608363
galsnew.zip|Gals Panic (Export, EXPRO-02 PCB)|6.5M/EXPRO-02/Kaneko/1990|6777124
galspnbl.zip|Gals Pinball|3.3M/Miscellaneous/Comad/1996|3456074
gametngk.zip|The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise (ver 1.0)|13.3M/MegaSystem 32/Jaleco/1995 imperfect graphics|13902932
ganbare.zip|Ganbare! Marine Kun (Japan 2K0411)|645.1K/CPS1/Capcom/2000|660566
gangwars.zip|Gang Wars|3.2M/Alpha 68k/Alpha Denshi Co./1989|3363354
ganryu.zip|Ganryu / Musashi Ganryuki|18.4M/Neo Geo MVS/Visco/1999|19337390
gaplus.zip|Gaplus (GP2 rev. B)|186.6K/Miscellaneous/Namco/1984|191054
gardia.zip|Gardia (317-0006)|226.4K/System 1/Coreland / Sega/1986|231785
garogun.zip|Garogun Seroyang (Korea)|2.3M/Miscellaneous/Yun Sung/2000|2427696
garou.zip|Garou - Mark of the Wolves (NGM-2530)|153.7M/Neo Geo MVS/SNK/1999|161211015
garyoret.zip|Garyo Retsuden (Japan)|410.9K/DEC8/Data East Corporation/1987|420793
gaunt2.zip|Gauntlet II|614.2K/Atari Gauntlet/Atari Games/1986|628940
gauntlet.zip|Gauntlet (rev 14)|1.2M/Atari Gauntlet/Atari Games/1985|1289823
gberet.zip|Green Beret|187.6K/GX577/Konami/1985|192073
gbusters.zip|Gang Busters (set 1)|695.7K/GX878/Konami/1988|712442
gdfs.zip|Mobile Suit Gundam Final Shooting (Japan)|8.0M/SSV/Banpresto/1995|8437805
geebee.zip|Gee Bee (Japan)|8.9K/Miscellaneous/Namco/1978|9091
gekiridn.zip|Gekirindan (Ver 2.3O 1995/09/21)|6.1M/Taito F3 System/Taito Corporation/1995|6359513
gemini.zip|Gemini Wing (World)|444.0K/Miscellaneous/Tecmo/1987|454617
genix.zip|Genix Family|2.0M/Miscellaneous/NIX/1994|2127278
genpeitd.zip|Genpei ToumaDen|553.2K/System 86/Namco/1986|566433
gfire2.zip|Golden Fire II|223.4K/Miscellaneous/Topis Corp/1992|228778
gforce2.zip|Galaxy Force 2|3.2M/Y-Board/Sega/1988|3404138
gground.zip|Gain Ground (World, 3 Players, Floppy Based, FD1094 317-0058-03d Rev A)|1.4M/System 24/Sega/1988|1488521
ghostb.zip|The Real Ghostbusters (US 2 Players, revision 2)|1.0M/DEC8/Data East USA/1987|1068086
ghostlop.zip|Ghostlop (prototype)|3.1M/Neo Geo MVS/Data East Corporation/1996|3298675
ghouls.zip|Ghouls'n Ghosts (World)|3.5M/CPS1/Capcom/1988|3711209
ghox.zip|Ghox (spinner)|665.4K/Toaplan GP9001 based/Toaplan/1991|681371
gigandes.zip|Gigandes|1.5M/Taito X/East Technology/1989|1611957
gigas.zip|Gigas (MC-8123, 317-5002)|170.6K/Miscellaneous/Sega/1986|174709
gigasm2.zip|Gigas Mark II (MC-8123, 317-5002)|136.3K/Miscellaneous/Sega/1986|139555
gigawing.zip|Giga Wing (USA 990222)|15.7M/CPS2/Takumi (Capcom license)/1999|16442419
gijoe.zip|G.I. Joe (World, EAB, set 1)|5.4M/GX069/Konami/1992|5640194
ginganin.zip|Ginga Ninkyouden (set 1)|414.5K/Miscellaneous/Jaleco/1987|424475
ginkun.zip|Ganbare Ginkun|1.0M/Miscellaneous/Tecmo/1995|1064582
gladiatr.zip|Gladiator (US)|422.7K/Miscellaneous/Allumer / Taito America Corporation/1986|432866
glass.zip|Glass (Ver 1.1, Break Edition, Checksum 49D5E66B, Version 1994)|4.9M/Miscellaneous/OMK / Gaelco/1994|5090754
gloc.zip|G-LOC Air Battle (World)|8.8M/Y-Board/Sega/1990|9203362
gmgalax.zip|Ghostmuncher Galaxian (bootleg)|26.1K/Galaxian/bootleg/1981|26723
gnbarich.zip|Gunbarich|5.1M/PS5V2/Psikyo/2001|5366883
gng.zip|Ghosts'n Goblins (World? set 1)|646.6K/Miscellaneous/Capcom/1985|662087
go2000.zip|Go 2000|435.1K/Miscellaneous/SunA?/2000|445511
goalx3.zip|Goal! Goal! Goal!|4.7M/Neo Geo MVS/Visco/1995|4881252
godzilla.zip|Godzilla (Japan)|3.1M/Miscellaneous/Banpresto/1993|3235362
gogomile.zip|Susume! Mile Smile / Go Go! Mile Smile (newer)|3.2M/Miscellaneous/Fuuki/1995|3373243
goindol.zip|Goindol (SunA, World)|163.4K/Miscellaneous/SunA/1987|167372
goldmedl.zip|Gold Medalist (set 1, Alpha68k II PCB)|866.7K/Alpha 68k/SNK/1988|887498
goldnaxe.zip|Golden Axe (set 6, US) (8751 317-123A)|4.0M/System 16B/Sega/1989|4181683
gollygho.zip|Golly! Ghost!|680.2K/System 2/Namco/1990|696523
gondo.zip|Gondomania (World)|551.3K/DEC8/Data East Corporation/1987|564543
goori.zip|Goori Goori|3.8M/Miscellaneous/Unico/1999|3957265
gorodki.zip|Gorodki|14.7K/TIA-MC1/Terminal/198?|15093
gotcha.zip|Got-cha Mini Game Festival|2.6M/Miscellaneous/Dongsung / Para/1997|2704152
gowcaizr.zip|Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer|12.0M/Neo Geo MVS/Technos Japan/1995|12583351
gpgolf.zip|Golden Par Golf (Joystick, V1.1)|509.6K/Miscellaneous/Strata / Incredible Technologies/1992|521876
gpilots.zip|Ghost Pilots (NGM-020 ~ NGH-020)|6.6M/Neo Geo MVS/SNK/1991|6914631
gprider.zip|GP Rider (World, FD1094 317-0163) (Twin setup)|1.7M/X-Board/Sega/1990 Single version only|1759378
gradius3.zip|Gradius III (World, program code R)|2.2M/GX945/Konami/1989|2357713
gradiusb.zip|Gradius (Bubble System)|112.9K/Miscellaneous/Konami/1985|115640
grainbow.zip|SD Gundam Sangokushi Rainbow Tairiku Senki (Japan)|1.7M/Miscellaneous/Banpresto/1993|1818840
grasspin.zip|Grasspin|22.3K/Miscellaneous/Zilec Electronics / Jaleco/1983|22861
gratia.zip|Gratia - Second Earth (ver 1.0, 92047-01 version)|11.8M/MegaSystem 32/Jaleco/1996|12372816
gravitar.zip|Gravitar (version 3)|110.7K/Miscellaneous/Atari/1982|113328
grdian.zip|Guardian (US)|256.8K/Miscellaneous/Toaplan / Taito America Corporation (Kitkorp license)/1986|262917
grdians.zip|Guardians / Denjin Makai II (P-FG01-1 PCB)|22.1M/Newer Seta/Winkysoft (Banpresto license)/1995|23218953
grdnstrm.zip|Guardian Storm (horizontal, not encrypted)|5.8M/NMK16/Afega (Apples Industries license)/1998|6118736
gridlee.zip|Gridlee|24.9K/Miscellaneous/Videa/1983|25538
grindstm.zip|Grind Stormer|1.4M/Toaplan GP9001 based/Toaplan/1992|1421667
grmatch.zip|Grudge Match (Yankee Game Technology)|640.9K/Miscellaneous/Yankee Game Technology/1989|656233
grndtour.zip|Grand Tour (V100U)|347.3K/Miscellaneous/IGS/1993|355647
grobda.zip|Grobda (New Ver.)|47.7K/Miscellaneous/Namco/1984|48874
groundfx.zip|Ground Effects / Super Ground Effects (Japan)|8.0M/K1100744A/Taito Corporation/1992|8385953
growl.zip|Growl (World, Rev 1)|5.3M/Taito F2/Taito Corporation Japan/1990|5551700
gseeker.zip|Grid Seeker: Project Storm Hammer (Ver 1.3O)|5.1M/Taito F3 System/Taito Corporation Japan/1992|5389854
gslgr94u.zip|Great Sluggers '94|8.4M/NB-1 / NB-2/Namco/1994|8838557
gslugrsj.zip|Great Sluggers (Japan)|3.6M/NB-1 / NB-2/Namco/1993|3822210
gstream.zip|G-Stream G2020|11.9M/Miscellaneous/Oriental Soft Japan/2002|12489602
gstrik2.zip|Grand Striker 2 (Europe and Oceania)|10.1M/Miscellaneous/Human Amusement/1996 ROZ layer broken|10567764
gt2k.zip|Golden Tee 2K (v1.00)|14.5M/Miscellaneous/Incredible Technologies/2000|15195660
gt3d.zip|Golden Tee 3D Golf (v1.93N)|27.9M/Miscellaneous/Incredible Technologies/1995|29261790
gt97.zip|Golden Tee '97 (v1.30)|14.6M/Miscellaneous/Incredible Technologies/1997|15360560
gt98.zip|Golden Tee '98 (v1.10)|15.7M/Miscellaneous/Incredible Technologies/1998|16469866
gt99.zip|Golden Tee '99 (v1.00)|11.8M/Miscellaneous/Incredible Technologies/1999|12321739
gtclassc.zip|Golden Tee Classic (v1.00)|8.3M/Miscellaneous/Incredible Technologies/2001|8661533
gtg.zip|Golden Tee Golf (Joystick, v3.3)|819.3K/Miscellaneous/Strata / Incredible Technologies/1990|838989
gtg2.zip|Golden Tee Golf II (Trackball, V2.2)|700.4K/Miscellaneous/Strata / Incredible Technologies/1992|717200
gtmr.zip|1000 Miglia: Great 1000 Miles Rally (Taiwan 94/07/18)|10.0M/Kaneko16/Kaneko/1994|10528145
gtmr2.zip|Mille Miglia 2: Great 1000 Miles Rally (95/05/24)|7.3M/Kaneko16/Kaneko/1995|7639603
gulfstrm.zip|Gulf Storm (set 1)|662.2K/Miscellaneous/Dooyong/1991|678139
gulfwar2.zip|Gulf War II (set 1)|465.0K/Miscellaneous/Comad/1991|476129
gulunpa.zip|Gulun.Pa! (Japan 931220 L) (prototype)|451.3K/CPS1/Capcom/1993|462130
gumbo.zip|Gumbo|1.4M/Miscellaneous/Min Corp./1994|1508940
